transaction_id,order_id,product_id,customer_id,employee_id,total_sales,quantity,discount
1345,7,69,465,19,301.73,1,0.5
1346,130,18,1585,41,420.93,4,0.24
1347,26,71,340,90,131.12,9,0.26
1348,3,87,734,97,315.08,5,0.34
1349,139,97,930,80,374.55,4,0.25
1350,74,59,767,44,321.0,1,0.39
1351,159,7,1917,11,465.94,1,0.34
1352,188,61,1401,47,271.42,8,0.41
1353,17,85,687,96,72.07,4,0.12
1354,41,18,1115,68,360.24,7,0.49
1355,136,3,1589,88,361.34,9,0.04
1356,35,33,1651,87,127.2,5,0.07
1357,55,12,744,63,200.99,4,0.02
1358,69,71,1816,87,368.39,8,0.17
1359,113,10,1605,55,326.94,4,0.09
1360,25,27,234,91,63.05,7,0.14
1361,125,35,232,20,71.63,5,0.29
1362,113,66,413,39,361.28,6,0.41
1363,117,67,642,10,52.47,1,0.24
1364,29,2,1414,7,179.78,2,0.43
1365,49,99,1744,34,73.3,6,0.16
1366,177,33,234,21,442.18,3,0.49
1367,67,8,1169,87,215.86,7,0.34
1368,64,42,1541,68,237.29,4,0.2
1369,147,96,1735,45,282.45,6,0.17
1370,77,95,901,80,236.09,3,0.27
1371,158,98,51,7,388.04,6,0.1
1372,100,27,1790,42,75.26,2,0.42
1373,49,2,1864,1,277.08,6,0.36
1374,71,67,734,94,149.25,6,0.39
1375,57,19,1413,69,345.73,2,0.3
1376,87,93,930,1,197.36,10,0.11
1377,138,92,1212,86,237.65,10,0.45
1378,165,65,1775,68,148.86,9,0.15
1379,166,22,1972,42,320.44,1,0.26
1380,79,21,850,23,285.51,1,0.47
1381,48,25,824,8,173.24,1,0.46
1382,104,56,1531,78,485.86,2,0.28
1383,107,64,1622,6,98.27,4,0.38
1384,100,72,1801,93,183.41,3,0.42
1385,185,14,1731,28,117.54,4,0.28
1386,34,35,693,44,439.92,6,0.08
1387,110,80,1613,100,133.94,2,0.41
1388,88,57,402,27,31.78,8,0.45
1389,168,45,1939,29,480.72,4,0.03
1390,83,50,1472,80,420.82,10,0.18
1391,107,46,34,90,308.44,4,0.29
1392,120,29,1981,95,342.07,8,0.11
1393,59,87,1230,68,411.68,2,0.28
1394,164,31,1175,61,58.54,10,0.42
1395,108,70,737,43,436.78,3,0.5
1396,91,50,628,42,131.16,6,0.2
1397,64,19,799,86,66.81,2,0.36
1398,162,47,620,39,461.98,3,0.31
1399,164,14,825,10,418.56,9,0.01
1400,64,59,1845,69,205.04,5,0.47
1401,65,12,517,24,437.78,5,0.06
1402,4,69,984,16,271.9,6,0.41
1403,35,1,1348,80,98.57,10,0.41
1404,12,80,1712,93,149.86,2,0.39
1405,34,33,287,46,210.29,2,0.09
1406,92,29,662,27,338.33,10,0.36
1407,25,45,772,72,72.11,2,0.48
1408,16,81,293,70,88.04,7,0.46
1409,192,29,1388,29,130.7,6,0.11
1410,143,61,1375,88,319.27,8,0.18
1411,57,2,1275,52,495.59,4,0.2
1412,122,28,1700,9,274.86,7,0.13
1413,163,37,1909,61,497.26,8,0.1
1414,71,27,466,21,251.13,9,0.43
1415,113,35,1114,24,452.82,3,0.45
1416,126,3,1038,85,395.84,4,0.23
1417,170,99,564,100,159.21,4,0.31
1418,80,86,1347,53,91.66,5,0.4
1419,142,24,1458,17,209.12,3,0.3
1420,171,39,1134,13,450.54,3,0.43
1421,87,78,1442,32,41.68,4,0.33
1422,158,31,1761,63,128.19,1,0.28
1423,119,68,1543,72,493.19,4,0.01
1424,122,57,1107,49,175.51,5,0.08
1425,164,62,1947,59,282.87,3,0.31
1426,87,5,968,10,241.1,4,0.22
1427,192,34,223,16,422.39,9,0.46
1428,105,18,1987,1,376.29,6,0.09
1429,42,100,1255,33,248.85,10,0.0
1430,102,12,1834,2,325.08,3,0.4
1431,142,72,1420,15,309.28,10,0.05
1432,186,38,1198,49,405.02,9,0.2
1433,90,78,624,28,121.35,1,0.44
1434,42,91,1300,71,208.78,10,0.02
1435,194,76,605,2,186.88,7,0.43
1436,172,1,1524,63,52.08,4,0.14
1437,77,95,1713,40,101.07,6,0.27
1438,199,42,4,56,213.79,8,0.07
1439,126,53,571,3,148.07,8,0.38
1440,79,25,824,28,381.79,1,0.02
1441,186,47,1921,98,25.1,4,0.49
1442,196,61,39,72,450.91,4,0.06
1443,48,60,1303,92,184.95,1,0.3
1444,137,63,133,26,14.35,2,0.03
1445,58,20,1001,26,484.23,10,0.37
1446,24,71,949,72,280.53,9,0.08
1447,24,58,469,16,68.65,2,0.45
1448,126,84,1469,32,174.22,8,0.47
1449,19,17,1971,43,394.94,3,0.33
1450,193,66,1912,44,62.93,3,0.24
1451,47,76,1347,35,268.3,2,0.42
1452,49,47,280,64,195.64,9,0.3
1453,49,3,1497,97,68.81,6,0.24
1454,126,63,1035,13,253.73,2,0.24
1455,188,73,506,48,12.0,8,0.36
1456,114,54,170,23,446.33,3,0.24
1457,156,45,1038,63,397.57,8,0.16
1458,110,36,1684,21,382.33,6,0.03
1459,82,64,29,9,361.83,10,0.05
1460,104,29,1711,74,447.33,6,0.37
1461,159,42,1663,61,76.16,3,0.25
1462,180,60,1480,66,471.0,5,0.13
1463,191,93,1145,95,279.98,1,0.14
1464,182,7,1737,87,222.92,7,0.25
1465,37,80,709,94,145.96,5,0.18
1466,17,100,242,28,258.92,3,0.44
1467,100,67,553,29,357.66,9,0.29
1468,110,27,980,59,311.28,7,0.27
1469,94,83,550,31,171.56,9,0.06
1470,42,65,1347,60,150.76,2,0.33
1471,199,8,1706,33,132.1,8,0.08
1472,87,58,496,57,12.63,9,0.17
1473,165,77,1140,34,63.11,3,0.41
1474,95,75,1103,87,476.67,4,0.19
1475,174,3,1857,23,133.39,9,0.27
1476,149,76,1667,40,179.9,2,0.5
1477,195,96,759,10,41.09,8,0.4
1478,161,51,519,89,104.58,4,0.02
1479,181,57,1318,8,493.53,3,0.09
1480,100,36,1065,25,240.18,6,0.33
1481,86,87,1657,97,428.55,8,0.42
1482,113,20,855,15,55.32,7,0.35
1483,129,39,1649,84,150.56,10,0.13
1484,198,73,1187,56,392.17,6,0.11
1485,71,48,735,12,222.68,3,0.42
1486,14,32,699,50,293.58,2,0.04
1487,92,92,43,50,272.56,4,0.3
1488,61,34,475,6,334.08,5,0.43
1489,112,75,17,21,498.02,2,0.25
1490,2,74,158,45,284.04,4,0.04
1491,119,24,62,1,102.76,10,0.42
1492,177,93,1043,9,278.37,10,0.02
1493,99,25,1792,36,73.55,10,0.19
1494,191,65,1557,39,233.0,5,0.31
1495,172,34,876,33,495.62,4,0.2
1496,145,6,1426,51,431.09,6,0.44
1497,129,90,567,49,293.68,2,0.32
1498,100,87,1574,24,201.58,10,0.07
1499,113,5,1044,8,106.31,3,0.2
1500,162,58,642,71,336.64,2,0.06
1501,145,34,567,32,265.2,8,0.15
1502,100,48,1447,51,56.37,5,0.05
1503,154,20,1016,95,295.51,3,0.42
1504,21,100,295,56,386.83,7,0.46
1505,126,60,469,77,309.39,6,0.32
1506,199,65,1248,63,205.57,3,0.33
1507,193,18,486,25,13.57,5,0.01
1508,20,88,870,74,240.64,1,0.15
1509,127,72,1359,26,128.37,7,0.08
1510,182,92,426,71,334.06,1,0.12
1511,196,69,597,65,152.99,8,0.18
1512,155,50,1979,47,407.83,3,0.08
1513,2,92,1625,17,184.67,4,0.15
1514,41,92,457,14,122.96,3,0.04
1515,152,45,1963,66,103.05,1,0.47
1516,176,96,522,20,153.26,6,0.4
1517,12,44,545,68,369.01,2,0.1
1518,11,56,413,80,79.29,4,0.05
1519,157,28,1226,58,247.7,5,0.08
1520,116,51,1451,52,408.75,6,0.23
1521,141,94,259,94,119.89,4,0.22
1522,196,54,1103,6,182.64,8,0.47
1523,19,70,1143,91,259.32,8,0.39
1524,38,17,713,62,484.66,8,0.12
1525,58,49,1707,7,107.77,5,0.34
1526,107,39,1387,4,217.95,1,0.4
1527,179,54,611,94,110.26,6,0.06
1528,3,1,473,54,227.63,3,0.17
1529,37,14,469,34,451.92,5,0.2
1530,104,22,246,51,412.73,4,0.17
1531,63,34,1754,52,458.29,6,0.2
1532,78,33,925,62,409.63,10,0.49
1533,134,9,32,60,150.67,2,0.33
1534,72,12,1609,91,499.89,5,0.48
1535,161,45,1043,81,176.94,4,0.2
1536,161,18,452,93,114.06,7,0.04
1537,22,24,1037,86,210.31,4,0.28
1538,27,62,374,72,17.73,7,0.13
1539,131,19,439,81,263.62,6,0.32
1540,96,2,553,32,232.61,1,0.34
1541,105,93,56,73,412.57,2,0.36
1542,110,84,179,95,195.67,4,0.03
1543,117,71,110,87,180.44,5,0.26
1544,98,29,929,33,126.69,3,0.5
1545,200,37,1445,34,456.6,3,0.06
1546,90,65,731,20,459.48,9,0.09
1547,29,20,1895,51,354.73,6,0.36
1548,63,94,1073,6,487.05,4,0.17
1549,154,42,1051,77,109.41,10,0.3
1550,77,83,894,14,349.09,10,0.4
1551,168,41,115,4,108.25,10,0.12
1552,109,58,814,94,370.56,1,0.37
1553,46,83,1480,40,248.03,3,0.29
1554,183,97,1257,54,120.41,6,0.32
1555,190,54,394,54,129.14,1,0.06
1556,84,66,633,3,272.92,10,0.4
1557,185,50,1596,44,259.13,4,0.16
1558,38,4,1733,62,445.17,5,0.06
1559,98,10,611,59,391.49,8,0.2
1560,84,83,757,76,346.08,1,0.19
1561,186,73,278,54,101.63,3,0.2
1562,197,3,828,65,101.35,6,0.06
1563,158,95,127,34,181.84,2,0.21
1564,174,83,1716,86,78.85,7,0.15
1565,121,53,1099,36,22.57,6,0.12
1566,43,52,416,34,305.44,4,0.45
1567,161,92,952,69,178.76,1,0.02
1568,121,60,792,70,159.1,7,0.02
1569,52,28,1904,55,203.16,2,0.06
1570,113,58,979,77,356.75,8,0.13
1571,154,41,446,62,201.53,1,0.47
1572,79,33,172,24,272.79,9,0.37
1573,144,37,1866,39,319.22,3,0.38
1574,110,81,1390,12,210.86,10,0.31
1575,26,24,1374,96,352.11,1,0.01
1576,25,94,255,74,20.66,4,0.26
1577,133,81,360,86,156.99,6,0.45
1578,120,88,1713,23,336.94,1,0.48
1579,191,24,686,23,294.96,6,0.37
1580,158,43,584,85,241.01,1,0.17
1581,29,71,549,19,175.2,4,0.11
1582,42,40,297,2,435.91,4,0.45
1583,34,65,460,36,393.08,1,0.11
1584,168,72,723,93,221.97,2,0.11
1585,100,91,121,24,254.19,8,0.5
1586,156,55,24,33,463.82,4,0.03
1587,140,43,31,6,444.87,1,0.1
1588,108,23,1231,40,390.81,2,0.3
1589,1,45,848,58,106.24,5,0.34
1590,23,25,520,49,271.5,5,0.31
1591,72,71,18,73,86.6,7,0.2
1592,25,67,1928,15,371.41,7,0.35
1593,72,68,1171,75,418.34,2,0.41
1594,186,73,1286,50,437.32,9,0.14
1595,178,75,1371,83,241.9,7,0.0
1596,31,93,1381,66,478.44,3,0.21
1597,88,97,1932,83,85.42,4,0.16
1598,93,72,1048,66,365.02,10,0.45
1599,17,100,932,62,437.72,7,0.11
1600,183,70,1816,100,481.85,1,0.34
1601,5,95,1928,85,295.43,1,0.18
1602,56,81,1847,90,94.46,6,0.22
1603,100,73,692,58,345.07,7,0.36
1604,98,7,822,70,437.77,8,0.29
1605,138,26,535,20,86.32,1,0.46
1606,38,63,869,85,255.61,7,0.21
1607,176,65,1224,28,290.36,8,0.17
1608,196,63,215,95,359.77,8,0.16
1609,166,28,1202,64,69.35,5,0.2
1610,168,88,1533,98,269.53,8,0.31
1611,97,46,1058,78,195.94,10,0.32
1612,171,7,944,24,424.05,10,0.29
1613,155,15,588,72,275.32,10,0.36
1614,182,50,1642,46,240.45,6,0.2
1615,31,14,1517,20,52.87,10,0.24
1616,140,99,495,54,65.4,9,0.28
1617,185,83,541,55,310.65,3,0.06
1618,84,13,258,90,429.32,3,0.35
1619,30,55,1160,29,347.97,1,0.36
1620,69,24,1159,30,483.81,2,0.16
1621,105,27,461,52,243.47,6,0.21
1622,126,42,1158,38,149.34,3,0.21
1623,55,28,1515,34,313.52,9,0.11
1624,194,91,1843,79,336.72,6,0.14
1625,130,34,1552,11,304.35,4,0.37
1626,62,59,1679,100,74.14,2,0.49
1627,44,73,1900,60,383.63,2,0.36
1628,113,6,335,90,241.58,1,0.22
1629,147,69,911,30,331.76,7,0.34
1630,77,83,1941,81,313.51,3,0.02
1631,148,18,1545,12,343.67,1,0.09
1632,122,61,1635,51,269.67,10,0.35
1633,118,98,1296,3,173.91,4,0.22
1634,127,30,792,86,108.76,2,0.12
1635,63,43,1996,42,280.93,10,0.02
1636,155,36,1728,52,193.74,2,0.46
1637,8,43,459,89,158.31,9,0.18
1638,197,20,1596,26,110.42,7,0.44
1639,91,83,224,71,47.85,9,0.48
1640,11,20,1962,5,198.34,1,0.08
1641,148,40,1182,58,205.05,1,0.49
1642,168,65,1343,77,53.44,6,0.42
1643,144,86,1217,12,329.42,9,0.12
1644,60,6,889,71,441.6,5,0.01
1645,160,69,1360,86,27.22,2,0.27
1646,32,12,726,77,176.9,5,0.1
1647,121,1,178,52,383.8,1,0.49
1648,166,34,548,97,198.02,9,0.1
1649,95,64,649,25,252.73,4,0.05
1650,155,89,1618,83,371.81,8,0.14
1651,181,94,1915,66,484.09,8,0.38
1652,174,59,1840,26,467.43,1,0.34
1653,128,72,1436,99,99.55,9,0.41
1654,18,66,1555,16,225.16,6,0.48
1655,122,99,1455,79,154.67,5,0.44
1656,113,5,211,5,360.38,2,0.5
1657,14,59,2000,64,432.64,4,0.07
1658,163,23,1420,62,367.93,9,0.38
1659,197,94,457,77,474.46,2,0.21
1660,115,21,1413,17,354.19,10,0.03
1661,35,41,851,29,178.31,2,0.04
1662,125,67,364,87,198.3,4,0.11
1663,161,57,1458,73,440.06,4,0.1
1664,111,18,970,5,467.15,6,0.3
1665,119,89,1168,47,126.91,3,0.29
1666,38,77,411,5,254.57,10,0.1
1667,141,6,1849,41,182.79,1,0.19
1668,67,45,1862,39,333.47,5,0.03
1669,17,41,1587,77,419.39,2,0.37
1670,15,3,1947,12,344.42,10,0.32
1671,60,34,1498,91,387.09,1,0.26
1672,7,73,1928,57,489.8,8,0.08
1673,107,48,186,44,108.44,5,0.18
1674,138,38,584,92,55.18,2,0.27
1675,73,99,1196,56,370.86,3,0.09
1676,93,6,1311,62,92.48,3,0.33
1677,80,85,590,96,54.02,2,0.26
1678,56,99,404,25,40.36,3,0.07
1679,198,14,177,98,480.4,4,0.18
1680,117,5,474,56,419.57,3,0.31
1681,146,31,1954,61,435.03,8,0.49
1682,21,89,1919,54,82.78,4,0.22
1683,11,79,1003,36,183.44,4,0.3
1684,170,91,604,14,192.19,5,0.13
1685,9,29,692,82,454.1,8,0.3
1686,77,34,353,24,459.26,8,0.25
1687,112,82,1855,79,178.62,8,0.09
1688,160,98,1909,95,419.32,7,0.43
1689,115,94,1757,21,169.22,10,0.03
1690,160,52,839,22,192.13,5,0.15
1691,118,46,456,5,210.14,5,0.31
1692,5,73,1177,88,417.05,10,0.09
1693,24,13,462,12,360.62,6,0.08
1694,24,27,346,56,484.17,3,0.37
1695,46,3,189,74,133.04,6,0.43
1696,129,10,553,15,239.89,9,0.22
1697,126,50,1973,32,256.0,9,0.15
1698,151,59,1301,30,238.59,3,0.28
1699,88,80,333,66,121.66,1,0.43
1700,169,21,190,32,160.8,10,0.18
1701,179,31,1484,24,486.7,6,0.08
1702,16,55,512,86,222.49,1,0.31
1703,182,63,1509,94,452.38,8,0.12
1704,144,82,528,82,236.16,8,0.22
1705,159,48,1478,4,237.1,9,0.14
1706,188,43,605,21,76.04,10,0.22
1707,178,67,557,16,221.83,6,0.42
1708,83,76,863,94,15.51,9,0.1
1709,161,42,127,39,243.77,6,0.24
1710,129,15,56,5,94.48,10,0.38
1711,103,66,1775,100,243.63,10,0.26
1712,141,47,1252,23,176.04,9,0.35
1713,192,38,1626,21,235.17,2,0.47
1714,109,16,1139,49,293.45,1,0.08
1715,143,26,1654,44,211.33,6,0.23
1716,45,74,655,39,276.42,1,0.36
1717,162,35,1772,30,59.97,4,0.45
1718,135,68,854,67,98.16,8,0.48
1719,6,10,1925,61,37.94,4,0.38
1720,111,24,1077,76,447.86,8,0.33
1721,198,35,1674,40,60.25,4,0.07
1722,130,46,450,13,72.78,3,0.18
1723,155,42,1572,11,327.98,10,0.34
1724,124,57,58,3,460.62,3,0.47
1725,10,17,1054,59,331.06,4,0.07
1726,182,94,259,5,39.8,8,0.31
1727,143,75,883,91,261.16,3,0.23
1728,46,76,1134,29,113.44,4,0.08
1729,132,4,1535,90,67.74,3,0.14
1730,45,64,1321,89,74.96,10,0.4
1731,18,49,837,6,13.66,1,0.15
1732,168,50,59,78,146.16,3,0.03
1733,172,35,1975,66,135.91,8,0.07
1734,189,38,1166,16,493.46,5,0.27
1735,67,16,454,73,56.14,2,0.16
1736,147,14,1520,58,161.04,2,0.5
1737,44,87,732,85,60.67,8,0.43
1738,82,81,566,62,26.0,3,0.14
1739,62,61,447,42,252.11,9,0.2
1740,35,95,42,25,51.44,3,0.24
1741,177,91,1165,39,366.79,2,0.48
1742,168,55,1343,9,284.05,2,0.14
1743,168,71,649,83,461.77,4,0.4
1744,176,39,1900,15,345.05,4,0.25
1745,10,3,138,38,231.69,3,0.37
1746,117,83,1531,58,433.89,5,0.06
1747,159,58,1528,6,306.86,4,0.23
1748,26,62,1396,28,84.38,6,0.26
1749,89,46,1482,92,42.04,5,0.41
1750,125,25,1198,90,171.82,1,0.2
1751,2,77,1113,73,89.19,6,0.23
1752,170,3,715,72,113.67,6,0.06
1753,101,5,1105,65,124.28,4,0.34
1754,52,18,641,71,41.05,10,0.12
1755,170,64,1611,71,214.64,8,0.21
1756,96,30,453,10,344.52,7,0.05
1757,73,43,1182,9,187.45,5,0.0
1758,183,98,1206,70,258.84,8,0.3
1759,124,5,525,33,320.74,3,0.2
1760,190,56,165,92,175.22,2,0.31
1761,156,56,1272,43,197.55,8,0.1
1762,174,60,682,47,138.85,4,0.03
1763,111,92,710,79,372.39,4,0.3
1764,70,68,1431,69,473.27,1,0.4
1765,81,26,363,39,325.78,3,0.41
1766,92,41,1865,92,192.81,10,0.02
1767,171,69,1596,96,105.85,9,0.0
1768,143,32,174,37,149.31,8,0.1
1769,72,15,959,80,78.17,5,0.49
1770,110,43,1287,84,250.76,6,0.38
1771,183,73,1548,88,450.75,1,0.44
1772,96,60,313,24,54.21,6,0.22
1773,197,1,829,21,255.46,6,0.4
1774,95,55,1435,50,432.58,1,0.09
1775,173,3,1512,61,106.81,10,0.38
1776,188,81,1773,6,456.45,9,0.4
1777,67,65,152,86,373.13,7,0.06
1778,92,71,108,16,285.69,9,0.38
1779,180,15,735,72,469.7,5,0.12
1780,58,31,978,83,461.21,10,0.32
1781,156,14,299,28,262.32,3,0.29
1782,107,48,162,58,381.74,5,0.02
1783,81,93,1217,93,115.68,1,0.42
1784,111,95,530,82,255.03,5,0.04
1785,80,34,1779,53,371.43,10,0.15
1786,29,32,1541,89,306.82,3,0.33
1787,52,44,1075,38,452.38,8,0.33
1788,139,91,1836,17,464.09,1,0.26
1789,83,96,874,70,386.61,9,0.21
1790,141,39,1341,8,150.6,10,0.07
1791,41,58,15,73,397.83,3,0.19
1792,15,16,393,23,355.53,3,0.37
1793,179,63,1322,46,16.96,1,0.21
1794,100,45,277,27,65.13,2,0.35
1795,81,52,711,100,428.71,7,0.14
1796,151,99,1978,83,315.66,6,0.5
1797,131,20,246,89,305.1,8,0.28
1798,200,37,1813,63,266.04,9,0.04
1799,121,32,1075,27,117.57,9,0.15
1800,29,1,1486,16,480.75,1,0.46
1801,71,9,751,14,10.65,1,0.16
1802,169,43,603,4,281.13,3,0.35
1803,184,35,1508,70,37.7,5,0.16
1804,151,28,1351,77,493.98,8,0.21
1805,1,47,1986,43,248.59,1,0.38
1806,97,14,215,41,193.76,2,0.2
1807,129,14,1502,59,136.26,6,0.1
1808,55,85,1815,85,61.3,4,0.12
1809,91,46,148,2,287.8,5,0.39
1810,119,8,1682,6,379.3,1,0.15
1811,192,48,1792,73,461.88,4,0.05
1812,195,100,1565,46,42.94,7,0.29
1813,97,26,1541,79,63.92,7,0.04
1814,76,4,1608,1,337.25,4,0.2
1815,32,14,1628,94,65.29,8,0.03
1816,103,13,240,44,348.98,3,0.18
1817,15,61,731,44,98.94,9,0.48
1818,168,8,494,93,498.81,9,0.06
1819,176,97,860,54,230.11,3,0.04
1820,107,29,1818,21,187.39,10,0.44
1821,31,18,1550,28,371.58,1,0.06
1822,89,37,1292,60,496.96,2,0.0
1823,124,76,518,38,99.65,4,0.11
1824,70,56,98,75,178.89,1,0.2
1825,184,100,1908,69,221.26,2,0.13
1826,84,66,1671,4,244.01,2,0.33
1827,15,63,372,20,92.79,2,0.11
1828,50,91,1054,58,464.01,3,0.09
1829,177,82,452,53,292.33,2,0.12
1830,160,67,1079,70,157.87,7,0.24
1831,73,72,1408,57,471.82,2,0.14
1832,170,32,656,60,241.22,6,0.38
1833,113,6,1814,35,28.29,2,0.41
1834,185,37,492,53,104.6,3,0.37
1835,123,98,339,3,289.13,8,0.19
1836,175,35,29,26,276.83,7,0.31
1837,100,26,1533,89,70.36,2,0.35
1838,60,57,1250,41,347.31,1,0.18
1839,165,65,617,20,261.04,10,0.33
1840,42,24,597,35,365.01,2,0.08
1841,25,87,202,15,231.1,10,0.25
1842,80,28,1070,79,54.9,6,0.15
1843,34,38,1183,78,247.51,7,0.12
1844,163,72,1513,44,450.43,1,0.02
1845,89,77,649,95,413.94,7,0.31
1846,163,37,39,76,449.32,10,0.47
1847,132,20,468,11,372.15,7,0.24
1848,34,48,1798,94,18.21,4,0.14
1849,135,11,1120,94,242.94,6,0.12
1850,123,11,605,19,379.33,6,0.01
1851,77,23,1621,70,299.53,8,0.44
1852,51,93,1840,25,304.79,4,0.18
1853,165,38,1686,17,440.92,1,0.14
1854,159,24,1768,25,380.95,1,0.29
1855,97,92,1514,37,205.45,10,0.47
1856,186,70,305,65,208.27,10,0.46
1857,154,25,1251,10,262.76,6,0.47
1858,122,48,638,61,300.36,8,0.4
1859,147,31,431,4,280.41,6,0.03
1860,151,98,1231,80,405.12,6,0.33
1861,73,50,1894,13,156.62,7,0.05
1862,49,38,645,83,157.86,4,0.33
1863,181,60,465,38,17.41,2,0.46
1864,114,80,281,76,350.89,2,0.14
1865,139,75,1613,64,142.27,9,0.19
1866,48,83,1011,21,272.83,4,0.02
1867,194,33,561,2,334.48,2,0.3
1868,73,77,182,59,410.93,7,0.36
1869,125,36,371,53,129.06,2,0.17
1870,22,76,1909,84,103.74,6,0.36
1871,87,23,1082,86,461.52,4,0.28
1872,78,44,1015,40,415.82,1,0.1
1873,41,18,1084,26,404.03,9,0.1
1874,46,63,1627,79,261.1,6,0.22
1875,49,12,294,78,59.01,5,0.42
1876,6,10,693,27,416.5,6,0.08
1877,62,1,1534,16,118.2,9,0.11
1878,138,72,1315,88,218.68,1,0.4
1879,1,46,406,60,21.35,8,0.03
1880,13,61,1174,77,63.31,8,0.14
1881,184,16,862,8,154.9,6,0.42
1882,55,64,1323,71,338.37,3,0.23
1883,97,67,1014,89,491.64,6,0.38
1884,31,42,1984,55,300.36,9,0.29
1885,125,66,1527,61,236.14,4,0.43
1886,110,54,1813,30,43.85,10,0.01
1887,110,90,1105,79,236.81,7,0.31
1888,45,13,1404,55,216.49,9,0.16
1889,92,83,358,25,191.86,6,0.07
1890,126,12,34,16,257.74,4,0.35
1891,152,49,675,38,398.18,6,0.44
1892,74,84,152,5,301.83,5,0.08
1893,87,1,1281,85,58.19,1,0.12
1894,79,85,1749,80,432.69,7,0.21
1895,108,43,217,7,234.75,10,0.45
1896,50,49,982,58,437.78,5,0.24
1897,152,79,544,11,77.13,10,0.2
1898,58,86,948,89,234.76,3,0.09
1899,91,45,1882,53,483.78,3,0.41
1900,52,68,57,54,177.27,7,0.33
1901,115,27,1509,21,499.7,6,0.34
1902,19,43,1652,49,380.84,4,0.01
1903,181,14,1688,24,215.88,6,0.06
1904,190,38,898,9,344.66,5,0.27
1905,153,99,599,57,145.17,1,0.26
1906,21,86,1362,97,146.5,2,0.47
1907,20,60,1706,17,23.66,2,0.32
1908,104,25,1793,57,432.32,9,0.07
1909,40,23,1847,31,177.71,8,0.42
1910,102,88,873,39,188.44,4,0.33
1911,76,64,1605,45,252.33,4,0.04
1912,126,8,1311,86,21.63,2,0.37
1913,37,20,1178,16,130.85,2,0.09
1914,170,67,140,64,439.26,6,0.44
1915,169,39,1188,37,183.06,1,0.16
1916,89,66,1312,7,292.27,1,0.17
1917,14,44,1466,23,420.12,1,0.44
1918,120,24,590,56,111.37,3,0.37
1919,25,93,1393,99,271.49,4,0.1
1920,33,72,740,20,400.74,7,0.28
1921,192,97,6,67,167.6,2,0.07
1922,122,39,735,22,370.64,9,0.11
1923,94,95,1033,94,457.05,6,0.17
1924,38,72,126,12,332.98,8,0.23
1925,78,9,1948,26,41.57,6,0.18
1926,97,26,579,49,25.39,4,0.03
1927,39,71,1115,69,266.75,10,0.08
1928,145,35,1833,27,34.9,7,0.31
1929,92,96,194,2,442.42,2,0.07
1930,199,86,1860,90,63.34,5,0.08
1931,194,14,1666,43,133.59,3,0.06
1932,144,33,504,51,465.5,10,0.38
1933,79,49,1132,58,416.8,1,0.1
1934,135,21,1083,63,413.17,6,0.44
1935,29,8,314,27,293.11,1,0.34
1936,59,16,1293,44,120.56,3,0.43
1937,155,39,820,51,223.84,6,0.47
1938,44,34,1815,57,349.3,3,0.33
1939,49,22,441,91,14.96,6,0.28
1940,12,98,119,95,375.57,10,0.35
1941,136,86,1001,70,89.48,2,0.46
1942,105,82,1296,3,306.61,5,0.14
1943,110,90,1738,63,350.41,2,0.43
1944,132,85,1274,41,265.32,9,0.37
1945,144,80,861,56,148.93,1,0.04
1946,62,21,1284,22,301.58,1,0.45
1947,142,88,854,24,438.04,7,0.26
1948,58,40,1211,91,55.6,5,0.2
1949,107,54,391,37,11.85,7,0.35
1950,47,24,824,99,397.37,9,0.32
1951,146,92,347,41,206.7,1,0.07
1952,117,29,469,13,211.37,6,0.34
1953,18,100,1147,11,53.33,2,0.12
1954,49,41,152,33,200.71,1,0.4
1955,161,100,570,55,452.77,9,0.5
1956,14,95,1605,26,229.68,7,0.22
1957,21,62,1498,74,459.49,3,0.2
1958,66,62,838,99,185.41,6,0.33
1959,82,16,1797,76,416.44,6,0.33
1960,171,63,1432,32,357.54,2,0.11
1961,181,3,805,89,83.58,2,0.41
1962,32,61,1718,78,375.63,3,0.27
1963,126,32,961,18,391.5,9,0.48
1964,29,55,1997,73,28.07,6,0.37
1965,161,49,938,33,245.3,10,0.05
1966,44,68,419,39,373.39,10,0.48
1967,182,85,162,64,375.01,8,0.18
1968,159,39,1195,35,179.73,2,0.43
1969,154,94,206,24,137.16,2,0.28
1970,58,60,145,15,255.29,9,0.19
1971,69,58,476,68,240.86,7,0.28
1972,174,86,1060,31,362.6,1,0.06
1973,134,87,497,39,454.35,8,0.05
1974,163,21,32,51,160.88,8,0.14
1975,14,81,779,93,472.09,4,0.47
1976,54,5,1616,27,331.42,6,0.1
1977,66,10,604,33,227.74,3,0.05
1978,127,48,1838,67,99.29,5,0.45
1979,133,68,643,63,151.97,4,0.49
1980,179,16,456,83,282.53,8,0.09
1981,8,72,756,36,260.86,5,0.03
1982,161,96,319,25,12.86,9,0.16
1983,183,59,387,68,321.84,9,0.16
1984,175,43,1625,77,229.04,8,0.46
1985,104,92,1256,11,460.01,1,0.35
1986,198,23,568,36,291.85,9,0.32
1987,91,26,1254,70,23.86,9,0.04
1988,194,34,1238,87,205.48,9,0.23
1989,182,63,421,75,72.3,10,0.03
1990,118,61,1214,43,174.53,5,0.28
1991,29,88,1053,89,53.32,4,0.05
1992,53,87,165,23,22.42,10,0.45
